latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.7126,34.4408,302.9,1,1,2020-11-09,0844,Terra,MODIS,54,6.03,289.1,4.7,D,0
37.7753,40.5367,311.4,2.1,1.4,2020-11-09,0844,Terra,MODIS,71,6.03,293.7,23.1,D,0
37.7751,40.5435,308.2,2.1,1.4,2020-11-09,0844,Terra,MODIS,67,6.03,293.4,17.9,D,0
37.8077,34.2442,303.4,1,1,2020-11-09,0845,Terra,MODIS,56,6.03,287.8,5.3,D,0
37.7707,34.3565,306.9,1.1,1,2020-11-09,0845,Terra,MODIS,64,6.03,291.1,6.7,D,0
36.7895,39.4213,305.4,1.9,1.4,2020-11-09,0845,Terra,MODIS,59,6.03,293.3,9.8,D,0
37.3172,35.6321,315.7,1.2,1.1,2020-11-09,0845,Terra,MODIS,76,6.03,298.3,11,D,0
37.6264,32.7876,321,1,1,2020-11-09,0845,Terra,MODIS,81,6.03,291.6,17,D,0
37.6247,32.7988,305.4,1,1,2020-11-09,0845,Terra,MODIS,35,6.03,291.4,4.8,D,0
37.6175,32.7856,310.8,1,1,2020-11-09,0845,Terra,MODIS,56,6.03,290.6,7.8,D,0
37.55,28.9716,310.7,1.2,1.1,2020-11-09,0845,Terra,MODIS,70,6.03,295.9,6.9,D,0
37.5484,28.9854,309.3,1.2,1.1,2020-11-09,0845,Terra,MODIS,68,6.03,296.4,5.4,D,0
37.5479,28.9792,312.6,1.2,1.1,2020-11-09,0845,Terra,MODIS,73,6.03,296.5,8.4,D,0
36.3229,34.0191,305.8,1.1,1,2020-11-09,0845,Terra,MODIS,54,6.03,292.6,3.8,D,0
38.6581,31.8355,302.7,1,1,2020-11-09,0845,Terra,MODIS,53,6.03,290.9,3.5,D,0
37.3434,39.1594,307.4,1.8,1.3,2020-11-09,0845,Terra,MODIS,64,6.03,295.4,9.1,D,0
37.3394,39.179,315.6,1.8,1.3,2020-11-09,0845,Terra,MODIS,75,6.03,295.3,23.7,D,0
37.0256,39.8429,315.8,2,1.4,2020-11-09,0845,Terra,MODIS,75,6.03,294.2,30.7,D,0
36.8475,39.4969,311.9,1.9,1.4,2020-11-09,0845,Terra,MODIS,70,6.03,294.6,19.5,D,0
37.3116,39.5003,308.1,1.1,1,2020-11-09,1023,Aqua,MODIS,60,6.03,294.8,5.9,D,0
36.8053,39.629,310.3,1.1,1,2020-11-09,1023,Aqua,MODIS,62,6.03,297,5.6,D,0
36.9066,40.2206,327.9,1,1,2020-11-09,1023,Aqua,MODIS,84,6.03,300.1,22.9,D,0
36.9047,40.149,313.4,1,1,2020-11-09,1023,Aqua,MODIS,70,6.03,299.1,7.2,D,0
36.7678,38.9009,315.1,1.2,1.1,2020-11-09,1023,Aqua,MODIS,72,6.03,293.3,13.1,D,0
36.7657,38.8882,308.2,1.2,1.1,2020-11-09,1023,Aqua,MODIS,60,6.03,293.4,7,D,0
36.973,39.1357,320.3,1.1,1.1,2020-11-09,1023,Aqua,MODIS,79,6.03,295.9,17.9,D,0
36.8894,38.464,307.5,1.2,1.1,2020-11-09,1023,Aqua,MODIS,59,6.03,293.8,6.2,D,0
37.0135,39.0535,311.6,1.1,1.1,2020-11-09,1023,Aqua,MODIS,68,6.03,295.7,8.8,D,0
37.168,39.5439,314.3,1.1,1,2020-11-09,1023,Aqua,MODIS,72,6.03,295.4,10.4,D,0
37.3135,39.5123,324.4,1.1,1,2020-11-09,1023,Aqua,MODIS,82,6.03,296.2,22.1,D,0
37.6963,40.7767,307.9,1,1,2020-11-09,1023,Aqua,MODIS,61,6.03,296.5,4.4,D,0
37.4896,39.455,311,1.1,1,2020-11-09,1023,Aqua,MODIS,65,6.03,296.7,6.9,D,0
37.5157,39.4984,309,1.1,1,2020-11-09,1023,Aqua,MODIS,61,6.03,298.5,5,D,0
37.424,38.7979,325.9,1.1,1.1,2020-11-09,1023,Aqua,MODIS,82,6.03,296.2,25.6,D,0
37.5136,39.215,310.5,1.1,1,2020-11-09,1023,Aqua,MODIS,63,6.03,298.6,6.1,D,0
37.5014,38.908,308.9,1.1,1.1,2020-11-09,1023,Aqua,MODIS,39,6.03,296.2,5.7,D,0
37.7536,40.4271,306.7,1,1,2020-11-09,1023,Aqua,MODIS,52,6.03,296.2,4,D,0
37.5087,38.8928,307.1,1.1,1.1,2020-11-09,1023,Aqua,MODIS,46,6.03,295.5,4.5,D,0
37.5441,38.9551,321.9,1.1,1.1,2020-11-09,1023,Aqua,MODIS,79,6.03,296.9,18.8,D,0
38.6519,39.7719,302.2,1,1,2020-11-09,1024,Aqua,MODIS,21,6.03,291.1,3.3,D,0
37.5978,33.1574,311.4,2.3,1.5,2020-11-09,1024,Aqua,MODIS,71,6.03,291.2,30.4,D,0
39.775,40.4071,301.4,1,1,2020-11-09,1024,Aqua,MODIS,44,6.03,290.4,3.7,D,0
40.3542,41.4185,302.9,1,1,2020-11-09,1024,Aqua,MODIS,42,6.03,284.7,5.8,D,0
38.9195,31.9114,303.4,2.5,1.5,2020-11-09,1024,Aqua,MODIS,54,6.03,292.8,14.8,D,0
38.9663,31.7642,300.6,2.6,1.5,2020-11-09,1024,Aqua,MODIS,34,6.03,290.6,12.4,D,0
37.2898,33.3154,301.4,3.6,1.8,2020-11-10,0928,Terra,MODIS,47,6.03,287.8,24.8,D,0
37.2799,33.3543,304,3.7,1.8,2020-11-10,0928,Terra,MODIS,58,6.03,287.3,35.8,D,0
37.2719,33.3464,302.9,3.7,1.8,2020-11-10,0928,Terra,MODIS,51,6.03,287.1,29.9,D,0
38.5673,26.9067,305.9,1.4,1.2,2020-11-10,0928,Terra,MODIS,61,6.03,293.8,6.1,D,0
37.6641,27.3332,305.4,1.5,1.2,2020-11-10,0928,Terra,MODIS,47,6.03,294,7.6,D,0
37.5464,28.9819,308.1,1.1,1,2020-11-10,1106,Aqua,MODIS,66,6.03,296.9,4.2,D,0
37.2361,33.3937,305.6,1.1,1.1,2020-11-10,1106,Aqua,MODIS,62,6.03,290.5,6.7,D,0
36.9844,31.0063,319,1,1,2020-11-10,1106,Aqua,MODIS,79,6.03,302.5,10.3,D,0
37.3603,33.3514,305.3,1.1,1.1,2020-11-10,1106,Aqua,MODIS,61,6.03,290.9,5.3,D,0
37.3697,33.3496,306.8,1.1,1.1,2020-11-10,1106,Aqua,MODIS,64,6.03,291.7,6.5,D,0
37.4931,33.5243,302.8,1.1,1.1,2020-11-10,1106,Aqua,MODIS,54,6.03,291.4,4.2,D,0
37.5816,33.3789,301.6,1.1,1.1,2020-11-10,1106,Aqua,MODIS,43,6.03,290.8,3.5,D,0
37.6431,33.1759,305.7,1.1,1,2020-11-10,1106,Aqua,MODIS,61,6.03,293.2,5.3,D,0
37.6114,32.8021,311.2,1.1,1,2020-11-10,1106,Aqua,MODIS,70,6.03,294.5,8.7,D,0
37.6251,32.8364,313.1,1.1,1,2020-11-10,1106,Aqua,MODIS,73,6.03,293.6,10.2,D,0
37.312,29.4875,313.1,1,1,2020-11-10,1106,Aqua,MODIS,73,6.03,297.9,7.7,D,0
37.8763,32.848,306.2,1.1,1,2020-11-10,1106,Aqua,MODIS,62,6.03,292.8,6,D,0
37.9877,33.4701,310.5,1.1,1.1,2020-11-10,1106,Aqua,MODIS,69,6.03,290.9,10.6,D,0
37.9972,33.4683,303,1.1,1.1,2020-11-10,1106,Aqua,MODIS,34,6.03,291.3,4.3,D,0
37.5483,28.9936,309.1,1.1,1,2020-11-10,1106,Aqua,MODIS,68,6.03,297.4,5,D,0
38.2319,33.3006,308.7,1.1,1.1,2020-11-10,1107,Aqua,MODIS,67,6.03,292.5,8.3,D,0
38.2291,33.1971,312.3,1.1,1.1,2020-11-10,1107,Aqua,MODIS,72,6.03,292.1,10.8,D,0
38.2554,33.3353,305.1,1.1,1.1,2020-11-10,1107,Aqua,MODIS,60,6.03,292.9,5.4,D,0
38.2385,33.1953,311.5,1.1,1.1,2020-11-10,1107,Aqua,MODIS,71,6.03,292.4,10,D,0
38.3114,32.7287,304.1,1.1,1,2020-11-10,1107,Aqua,MODIS,57,6.03,292.9,4.2,D,0
37.6618,27.3335,312.6,1.2,1.1,2020-11-10,1107,Aqua,MODIS,70,6.03,297.3,9.6,D,0
37.7017,27.4479,309,1.2,1.1,2020-11-10,1107,Aqua,MODIS,64,6.03,295.9,6.4,D,0
38.4438,32.2558,311,1.1,1,2020-11-10,1107,Aqua,MODIS,69,6.03,293.6,8.8,D,0
38.4423,32.2439,307.3,1,1,2020-11-10,1107,Aqua,MODIS,63,6.03,293.5,6.2,D,0
38.5016,32.2869,304.2,1.1,1,2020-11-10,1107,Aqua,MODIS,53,6.03,292.9,3.7,D,0
38.5001,32.275,305.6,1.1,1,2020-11-10,1107,Aqua,MODIS,58,6.03,293.7,4.6,D,0
38.5166,32.1859,307,1,1,2020-11-10,1107,Aqua,MODIS,62,6.03,292.5,5.8,D,0
38.5151,32.174,311.4,1,1,2020-11-10,1107,Aqua,MODIS,69,6.03,293.8,8.8,D,0
38.5391,32.2234,308.2,1.1,1,2020-11-10,1107,Aqua,MODIS,64,6.03,289.3,6.9,D,0
38.5376,32.2115,314,1,1,2020-11-10,1107,Aqua,MODIS,73,6.03,291,11.7,D,0
38.619,31.8487,326.4,1,1,2020-11-10,1107,Aqua,MODIS,84,6.03,294.3,22.6,D,0
38.6281,31.8468,306.5,1,1,2020-11-10,1107,Aqua,MODIS,49,6.03,292.1,4.4,D,0
38.6356,31.8331,304.1,1,1,2020-11-10,1107,Aqua,MODIS,26,6.03,292.5,2.9,D,0
38.6705,31.8188,316.1,1,1,2020-11-10,1107,Aqua,MODIS,75,6.03,294.3,12.5,D,0
39.0625,34.6222,306.2,1.3,1.1,2020-11-10,1107,Aqua,MODIS,60,6.03,290.4,8.6,D,0
38.8303,32.1315,304.1,1,1,2020-11-10,1107,Aqua,MODIS,50,6.03,294,3.6,D,0
38.9615,31.7982,303.7,1,1,2020-11-10,1107,Aqua,MODIS,52,6.03,292,4.1,D,0
39.2329,31.2731,305.1,1,1,2020-11-10,1107,Aqua,MODIS,60,6.03,291.8,4.8,D,0
39.0876,27.4617,323,1.1,1.1,2020-11-10,1107,Aqua,MODIS,82,6.03,292.1,24.1,D,0
39.6404,30.8194,311.2,1,1,2020-11-10,1107,Aqua,MODIS,71,6.03,294.2,8.1,D,0
39.6317,30.6901,305.9,1,1,2020-11-10,1107,Aqua,MODIS,62,6.03,293.5,4.4,D,0
39.8856,32.113,309.1,1.1,1,2020-11-10,1107,Aqua,MODIS,67,6.03,292.3,7.1,D,0
39.8841,32.1009,307.6,1.1,1,2020-11-10,1107,Aqua,MODIS,64,6.03,293.2,6,D,0
39.8545,30.769,307.4,1,1,2020-11-10,1107,Aqua,MODIS,65,6.03,295.5,4.4,D,0
40.7542,35.4639,300.6,1.5,1.2,2020-11-10,1107,Aqua,MODIS,16,6.03,286.2,6.1,D,0
38.2609,36.8872,301.2,1,1,2020-11-11,0832,Terra,MODIS,43,6.03,289.2,3.5,D,0
37.6639,39.3932,313.5,1.2,1.1,2020-11-11,0832,Terra,MODIS,74,6.03,293.7,13,D,0
37.441,37.6111,308.2,1.1,1,2020-11-11,0832,Terra,MODIS,65,6.03,293.8,6.8,D,0
36.9842,39.142,306.2,1.2,1.1,2020-11-11,0832,Terra,MODIS,56,6.03,294.6,6.3,D,0
37.346,36.9328,305.1,1,1,2020-11-11,0832,Terra,MODIS,58,6.03,294.5,3.9,D,0
37.3442,36.9443,305.2,1,1,2020-11-11,0832,Terra,MODIS,58,6.03,293.9,4,D,0
37.2288,36.2012,305.8,1,1,2020-11-11,0833,Terra,MODIS,60,6.03,295.5,4.3,D,0
37.0706,36.6817,310.9,1,1,2020-11-11,0833,Terra,MODIS,67,6.03,293.3,7.3,D,0
37.0688,36.6931,305,1,1,2020-11-11,0833,Terra,MODIS,52,6.03,293,3.5,D,0
36.8923,37.4463,307,1.1,1,2020-11-11,0833,Terra,MODIS,51,6.03,294,5.3,D,0
37.0443,40.4287,306.8,1.3,1.2,2020-11-11,1011,Aqua,MODIS,54,6.03,296.8,6.6,D,0
37.2997,42.3768,311.4,1.1,1,2020-11-11,1011,Aqua,MODIS,70,6.03,298.5,6.5,D,0
36.9168,40.1869,308.2,1.4,1.2,2020-11-11,1011,Aqua,MODIS,56,6.03,297.3,6.5,D,0
36.7712,39.4158,308.9,1.6,1.2,2020-11-11,1011,Aqua,MODIS,57,6.03,294.8,9.4,D,0
36.7376,39.0014,308.1,1.6,1.3,2020-11-11,1011,Aqua,MODIS,52,6.03,294.4,11.2,D,0
36.7401,39.0127,304.5,1.6,1.3,2020-11-11,1011,Aqua,MODIS,22,6.03,294.2,7.2,D,2
36.7515,38.9523,307.3,1.6,1.3,2020-11-11,1011,Aqua,MODIS,55,6.03,294.4,10.2,D,0
37.0184,40.0531,312.9,1.4,1.2,2020-11-11,1011,Aqua,MODIS,69,6.03,296.5,13.7,D,0
36.9011,38.882,308,1.7,1.3,2020-11-11,1011,Aqua,MODIS,58,6.03,294.5,10.1,D,0
36.8998,38.8755,309.5,1.7,1.3,2020-11-11,1011,Aqua,MODIS,63,6.03,294.8,12.5,D,0
36.9216,38.9259,306.4,1.6,1.3,2020-11-11,1011,Aqua,MODIS,54,6.03,294,9.3,D,0
36.9832,39.0013,316.2,1.6,1.3,2020-11-11,1011,Aqua,MODIS,74,6.03,294.9,24.2,D,0
37.1419,39.7725,307.5,1.5,1.2,2020-11-11,1011,Aqua,MODIS,59,6.03,295.9,7.4,D,0
37.0147,39.1035,320.4,1.6,1.2,2020-11-11,1011,Aqua,MODIS,78,6.03,296.7,27.8,D,0
37.0079,39.0685,309.7,1.6,1.2,2020-11-11,1011,Aqua,MODIS,30,6.03,295.9,10.1,D,0
37.0045,39.0509,312,1.6,1.2,2020-11-11,1011,Aqua,MODIS,68,6.03,296.2,15.2,D,0
37.1875,39.9589,307.2,1.4,1.2,2020-11-11,1011,Aqua,MODIS,58,6.03,295.6,7.7,D,0
37.0354,39.1477,307.4,1.6,1.2,2020-11-11,1011,Aqua,MODIS,44,6.03,296.4,7.5,D,0
37.2849,39.9253,316.5,1.4,1.2,2020-11-11,1011,Aqua,MODIS,75,6.03,297.1,17.1,D,0
37.282,39.9098,308.7,1.4,1.2,2020-11-11,1011,Aqua,MODIS,38,6.03,296.4,7.2,D,0
37.2898,39.9174,319.9,1.4,1.2,2020-11-11,1011,Aqua,MODIS,78,6.03,297.4,21.4,D,0
37.1134,38.9495,307.7,1.6,1.3,2020-11-11,1011,Aqua,MODIS,61,6.03,295.4,10.9,D,0
37.7383,40.7199,306.7,1.3,1.1,2020-11-11,1011,Aqua,MODIS,59,6.03,294.6,6,D,0
37.4782,39.2072,310.5,1.5,1.2,2020-11-11,1011,Aqua,MODIS,65,6.03,296.3,11.3,D,0
37.489,39.2039,309.8,1.5,1.2,2020-11-11,1011,Aqua,MODIS,61,6.03,295.9,10.2,D,0
37.9972,41.8706,314.8,1.1,1.1,2020-11-11,1011,Aqua,MODIS,75,6.03,294.2,12.2,D,0
37.9191,41.0387,313.4,1.2,1.1,2020-11-11,1011,Aqua,MODIS,72,6.03,296,11,D,0
37.6764,39.3828,308.8,1.5,1.2,2020-11-11,1011,Aqua,MODIS,62,6.03,296.9,9.8,D,0
38.0793,41.2554,309.6,1.2,1.1,2020-11-11,1011,Aqua,MODIS,67,6.03,293.8,7.8,D,0
38.0814,41.2481,308,1.2,1.1,2020-11-11,1011,Aqua,MODIS,64,6.03,293.2,6.9,D,0
38.2603,40.8616,304.9,1.2,1.1,2020-11-11,1011,Aqua,MODIS,58,6.03,294.1,6.2,D,0
37.3378,33.3695,301.2,3.5,1.8,2020-11-11,1011,Aqua,MODIS,45,6.03,288.1,24.3,D,0
37.3285,33.3318,302.8,3.5,1.8,2020-11-11,1011,Aqua,MODIS,54,6.03,287.9,28.9,D,0
37.3321,33.3643,304.2,3.5,1.8,2020-11-11,1011,Aqua,MODIS,58,6.03,288.2,31.2,D,0
39.9376,41.3734,303.3,1.1,1.1,2020-11-11,1012,Aqua,MODIS,55,6.03,286,6.4,D,0
36.7978,39.5003,305.2,2.9,1.6,2020-11-12,0737,Terra,MODIS,58,6.03,293.3,20.5,D,0
41.172,32.6397,301.3,1.7,1.3,2020-11-12,0914,Terra,MODIS,39,6.03,283.6,11.7,D,2
41.1938,26.384,300.1,1,1,2020-11-12,0915,Terra,MODIS,19,6.03,284.6,2.8,D,0
39.8592,30.8127,300.9,1.5,1.2,2020-11-12,0915,Terra,MODIS,42,6.03,289.2,4.9,D,0
40.3411,27.3296,321.8,1,1,2020-11-12,0915,Terra,MODIS,81,6.03,290.8,19,D,0
40.318,27.2981,301.9,1,1,2020-11-12,0915,Terra,MODIS,29,6.03,288.3,3.6,D,0
39.9791,26.214,319.6,1,1,2020-11-12,0915,Terra,MODIS,79,6.03,291.6,16.5,D,0
38.9393,32.0266,302.1,1.8,1.3,2020-11-12,0915,Terra,MODIS,51,6.03,290,9.7,D,0
38.9352,32.0465,303.9,1.8,1.3,2020-11-12,0915,Terra,MODIS,57,6.03,289.4,12.2,D,0
38.5861,32.1919,302.8,1.9,1.3,2020-11-12,0915,Terra,MODIS,54,6.03,288.9,11.9,D,0
38.5705,26.9193,306.5,1.1,1,2020-11-12,0915,Terra,MODIS,64,6.03,294.4,4.7,D,0
37.2921,33.3262,300.1,2.4,1.5,2020-11-12,0915,Terra,MODIS,29,6.03,288.6,11.8,D,0
37.2864,33.3517,301,2.4,1.5,2020-11-12,0915,Terra,MODIS,43,6.03,287.7,14.1,D,0
37.6846,27.4327,316.4,1.1,1.1,2020-11-12,0916,Terra,MODIS,77,6.03,296.3,13.8,D,0
37.6825,27.4451,307.2,1.1,1.1,2020-11-12,0916,Terra,MODIS,65,6.03,295.6,5.5,D,0
36.715,39.4599,311.6,1.5,1.2,2020-11-12,1054,Aqua,MODIS,64,6.03,295,11.5,D,0
36.7133,39.443,334.9,1.5,1.2,2020-11-12,1054,Aqua,MODIS,88,6.03,297.8,57.4,D,0
36.7494,39.4718,325.2,1.5,1.2,2020-11-12,1054,Aqua,MODIS,81,6.03,296.9,35,D,0
36.75,39.3689,308.5,1.5,1.2,2020-11-12,1054,Aqua,MODIS,26,6.03,296.4,7.2,D,0
36.7534,39.4816,308.5,1.5,1.2,2020-11-12,1054,Aqua,MODIS,54,6.03,295.7,7.4,D,2
36.8478,39.5366,313.1,1.5,1.2,2020-11-12,1054,Aqua,MODIS,67,6.03,298.2,12.9,D,0
36.8481,39.5309,309.1,1.5,1.2,2020-11-12,1054,Aqua,MODIS,33,6.03,298.1,6.6,D,0
36.9123,39.5035,318.4,1.5,1.2,2020-11-12,1054,Aqua,MODIS,74,6.03,298.4,21.8,D,0
36.847,38.8623,310,1.4,1.2,2020-11-12,1054,Aqua,MODIS,60,6.03,294.9,11.3,D,0
37.0033,40.2058,307.2,1.7,1.3,2020-11-12,1054,Aqua,MODIS,52,6.03,295.4,9.2,D,0
36.9925,40.0926,310.2,1.7,1.3,2020-11-12,1054,Aqua,MODIS,62,6.03,297.5,10.8,D,0
36.7289,37.6058,305.1,1.2,1.1,2020-11-12,1054,Aqua,MODIS,37,6.03,295,4.7,D,0
37.0011,40.1993,308.8,1.7,1.3,2020-11-12,1054,Aqua,MODIS,53,6.03,295.8,11,D,0
36.899,39.1082,307,1.5,1.2,2020-11-12,1054,Aqua,MODIS,50,6.03,294.4,7.9,D,0
36.992,39.0604,312.9,1.5,1.2,2020-11-12,1054,Aqua,MODIS,44,6.03,296.7,12.7,D,0
36.9948,39.0544,314.9,1.5,1.2,2020-11-12,1054,Aqua,MODIS,71,6.03,296.6,16.3,D,0
36.9899,39.0057,324.6,1.4,1.2,2020-11-12,1054,Aqua,MODIS,81,6.03,296.8,32.1,D,0
36.9883,38.9895,320.4,1.4,1.2,2020-11-12,1054,Aqua,MODIS,77,6.03,296.7,25.2,D,0
37.0342,39.015,308.1,1.4,1.2,2020-11-12,1054,Aqua,MODIS,57,6.03,296.2,8.4,D,0
37.0989,39.5501,310.9,1.6,1.2,2020-11-12,1054,Aqua,MODIS,65,6.03,298.7,10.1,D,0
36.7329,36.2098,309,1.1,1,2020-11-12,1054,Aqua,MODIS,38,6.03,299,6.1,D,2
37.0247,38.5204,312.6,1.4,1.2,2020-11-12,1054,Aqua,MODIS,49,6.03,298,11.1,D,0
37.0231,38.5054,318.5,1.4,1.2,2020-11-12,1054,Aqua,MODIS,75,6.03,297.6,19,D,0
37.0212,38.5143,319.6,1.4,1.2,2020-11-12,1054,Aqua,MODIS,77,6.03,297.5,19.7,D,0
37.1555,39.5344,308,1.6,1.2,2020-11-12,1054,Aqua,MODIS,60,6.03,297.1,7.4,D,0
37.1099,38.963,309.8,1.4,1.2,2020-11-12,1054,Aqua,MODIS,58,6.03,297,9.8,D,0
37.1206,38.9612,312.1,1.4,1.2,2020-11-12,1054,Aqua,MODIS,68,6.03,297.5,12.9,D,0
36.7561,35.333,315.6,1,1,2020-11-12,1054,Aqua,MODIS,74,6.03,296.9,10.8,D,0
37.2564,39.5309,307.2,1.6,1.2,2020-11-12,1054,Aqua,MODIS,55,6.03,295.6,7.3,D,0
37.4525,39.2255,312.8,1.5,1.2,2020-11-12,1054,Aqua,MODIS,70,6.03,297.5,14.1,D,0
37.4569,39.235,308.4,1.5,1.2,2020-11-12,1054,Aqua,MODIS,59,6.03,296.3,7.4,D,0
37.4294,37.5997,313.5,1.2,1.1,2020-11-12,1054,Aqua,MODIS,69,6.03,297.5,10.7,D,0
37.1205,34.9629,313.7,1,1,2020-11-12,1054,Aqua,MODIS,72,6.03,300.5,7.3,D,0
37.7214,39.2861,315.3,1.5,1.2,2020-11-12,1054,Aqua,MODIS,72,6.03,296.8,18.8,D,0
37.7196,39.2689,310.7,1.5,1.2,2020-11-12,1054,Aqua,MODIS,65,6.03,295.7,12.1,D,0
38.5639,32.2595,302.4,1,1,2020-11-12,1054,Aqua,MODIS,50,6.03,292.2,3.4,D,0
37.1762,33.1626,319.2,1,1,2020-11-12,1054,Aqua,MODIS,79,6.03,291,16.6,D,0
36.8733,31.1613,310.7,1.2,1.1,2020-11-12,1054,Aqua,MODIS,70,6.03,299,7.6,D,0
37.293,33.1979,305.2,1,1,2020-11-12,1054,Aqua,MODIS,61,6.03,290.3,5,D,0
37.3376,33.3729,314.3,1,1,2020-11-12,1054,Aqua,MODIS,75,6.03,291.5,11.3,D,0
37.3359,33.3617,313.8,1,1,2020-11-12,1054,Aqua,MODIS,74,6.03,291.8,11.1,D,0
37.4728,32.9203,307.2,1,1,2020-11-12,1054,Aqua,MODIS,65,6.03,293.5,5.6,D,0
38.5819,32.1944,304.8,1,1,2020-11-12,1054,Aqua,MODIS,59,6.03,291.8,5.1,D,0
37.5035,32.8837,306.3,1,1,2020-11-12,1054,Aqua,MODIS,63,6.03,293.6,4.8,D,0
37.5893,33.3299,310.4,1,1,2020-11-12,1054,Aqua,MODIS,70,6.03,292.4,8.7,D,0
37.5876,33.3187,305.6,1,1,2020-11-12,1054,Aqua,MODIS,62,6.03,291.1,5.4,D,0
37.5199,32.809,304.4,1,1,2020-11-12,1054,Aqua,MODIS,42,6.03,292.8,3.8,D,0
37.5182,32.7976,309.2,1,1,2020-11-12,1054,Aqua,MODIS,68,6.03,293.8,7,D,0
37.5289,32.8068,311.9,1,1,2020-11-12,1054,Aqua,MODIS,72,6.03,291.7,8.9,D,0
37.5271,32.7954,329,1,1,2020-11-12,1054,Aqua,MODIS,86,6.03,293.1,26.2,D,0
37.6315,33.3663,304.5,1,1,2020-11-12,1054,Aqua,MODIS,59,6.03,290.7,5,D,0
37.5384,32.6269,302.6,1,1,2020-11-12,1054,Aqua,MODIS,53,6.03,292.5,2.7,D,0
37.6515,33.3086,303.8,1,1,2020-11-12,1054,Aqua,MODIS,57,6.03,291.5,4.3,D,0
37.5552,32.6756,303.7,1,1,2020-11-12,1054,Aqua,MODIS,57,6.03,292.9,3.7,D,0
37.6704,33.3738,302.3,1,1,2020-11-12,1054,Aqua,MODIS,50,6.03,292.1,3.9,D,0
37.6491,33.1695,309.6,1,1,2020-11-12,1054,Aqua,MODIS,69,6.03,291.7,7.9,D,0
37.7076,33.0095,304,1,1,2020-11-12,1054,Aqua,MODIS,58,6.03,292.7,4.2,D,0
37.6664,32.5592,304.7,1,1,2020-11-12,1054,Aqua,MODIS,59,6.03,291.9,5,D,0
38.6531,39.7663,303.8,1.7,1.3,2020-11-12,1054,Aqua,MODIS,48,6.03,292.4,8.3,D,0
37.9887,33.2217,303.7,1,1,2020-11-12,1054,Aqua,MODIS,57,6.03,291.2,4.1,D,0
37.9871,33.2104,322.4,1,1,2020-11-12,1054,Aqua,MODIS,82,6.03,290.2,19.2,D,0
38.0386,33.3663,302.4,1,1,2020-11-12,1054,Aqua,MODIS,52,6.03,291.4,3.3,D,0
38.1637,33.3425,309.3,1,1,2020-11-12,1054,Aqua,MODIS,68,6.03,291.6,7.9,D,0
38.162,33.3312,306.1,1,1,2020-11-12,1054,Aqua,MODIS,63,6.03,290.8,5.7,D,0
38.3051,33.0504,310.6,1,1,2020-11-12,1054,Aqua,MODIS,70,6.03,292,8.2,D,0
38.314,33.0482,306.7,1,1,2020-11-12,1054,Aqua,MODIS,63,6.03,292,5.4,D,0
38.2753,32.6681,312.9,1,1,2020-11-12,1054,Aqua,MODIS,73,6.03,292.4,10,D,0
38.2946,32.7345,307.6,1,1,2020-11-12,1054,Aqua,MODIS,66,6.03,290.6,7,D,0
38.2842,32.6659,318.5,1,1,2020-11-12,1054,Aqua,MODIS,78,6.03,290.4,15.1,D,0
38.4745,32.2758,309.6,1,1,2020-11-12,1054,Aqua,MODIS,68,6.03,292.4,8,D,0
40.3663,33.9847,300,1,1,2020-11-12,1055,Aqua,MODIS,15,6.03,288.7,2.9,D,0
38.9364,32.0351,315.7,1,1,2020-11-12,1055,Aqua,MODIS,57,6.03,292.5,13.2,D,0
38.9345,32.0233,320.3,1,1,2020-11-12,1055,Aqua,MODIS,61,6.03,293.6,17.5,D,0
39.0535,31.7773,305.3,1,1,2020-11-12,1055,Aqua,MODIS,61,6.03,291.5,6.2,D,0
38.8588,30.3848,306.6,1.2,1.1,2020-11-12,1055,Aqua,MODIS,64,6.03,290.8,8.3,D,0
39.4945,33.4194,305.8,1,1,2020-11-12,1055,Aqua,MODIS,61,6.03,292.8,5.1,D,0
40.2619,36.0651,303.8,1.1,1.1,2020-11-12,1055,Aqua,MODIS,56,6.03,292.7,5.3,D,0
40.3,36.2232,303.5,1.2,1.1,2020-11-12,1055,Aqua,MODIS,56,6.03,292.1,4.7,D,0
39.6085,30.6824,300.8,1.1,1.1,2020-11-12,1055,Aqua,MODIS,42,6.03,288.9,4.3,D,0
39.7898,30.9462,300.8,1.1,1,2020-11-12,1055,Aqua,MODIS,41,6.03,290.3,3.5,D,0
40.4478,34.954,301.6,1.1,1,2020-11-12,1055,Aqua,MODIS,48,6.03,291,3.3,D,0
39.8232,28.0366,303.8,1.4,1.2,2020-11-12,1055,Aqua,MODIS,52,6.03,291.1,8.8,D,0
39.8267,28.0303,302,1.4,1.2,2020-11-12,1055,Aqua,MODIS,50,6.03,291.8,7.6,D,0
37.8414,40.9627,305.3,1.1,1,2020-11-13,0820,Terra,MODIS,59,6.03,293.3,5,D,0
37.5749,39.3241,305.4,1,1,2020-11-13,0820,Terra,MODIS,37,6.03,294.3,3.7,D,0
37.9215,39.895,310.8,1,1,2020-11-13,0820,Terra,MODIS,70,6.03,295.5,7,D,0
37.5154,39.3498,308.7,1,1,2020-11-13,0820,Terra,MODIS,63,6.03,295.5,5.7,D,0
37.9233,39.8836,305,1,1,2020-11-13,0820,Terra,MODIS,59,6.03,295,3.1,D,0
